,id,time,mood,circumplex.arousal,circumplex.valence,activity,appCat.entertainment,appCat.office,appCat.weather
384,AS14.07,2014-04-09,6.0,-1.0,1.0,0.0707902001380262,0.03304871535127022,0.0,0.0
385,AS14.07,2014-04-10,6.0,0.0,0.0,0.0989583333333333,0.051945724323338355,0.0,0.0
386,AS14.07,2014-04-11,4.0,0.0,-1.0,0.0686828898225957,0.0,0.0,0.0
387,AS14.07,2014-04-12,6.0,0.0,1.0,0.15313380173005842,0.15202203705891124,0.0,0.0
388,AS14.07,2014-04-13,6.0,0.0,1.0,0.01631944444444443,0.04325113679541326,0.0,0.0
389,AS14.07,2014-04-14,6.0,0.0,0.0,0.03335375816993464,0.08205721326480905,0.0,0.0
390,AS14.07,2014-04-15,6.0,-1.0,0.0,0.019623337804315216,0.03441252202251982,0.0,0.0
391,AS14.07,2014-04-16,5.0,-1.0,0.0,0.10595602036110063,0.0,0.0,0.0
392,AS14.07,2014-04-17,4.0,-1.0,0.0,0.11809086629001884,0.045790674375018145,0.0,0.0
393,AS14.07,2014-04-18,5.0,-1.0,0.0,0.047270114942528745,0.02808422755581228,0.0,0.0
394,AS14.07,2014-04-19,7.0,0.0,1.0,0.003125470618354867,0.0038545096652827394,0.0,0.0
395,AS14.07,2014-04-20,3.0,-2.0,-1.0,0.08680555555555557,0.00039209580928299535,0.0,0.0
396,AS14.07,2014-04-21,7.0,0.0,1.0,0.0617854683195592,0.06898718599952776,0.0,0.0
397,AS14.07,2014-04-22,6.0,0.0,0.0,0.09099018199233717,0.0459335607550244,0.0,0.0
398,AS14.07,2014-04-23,6.0,-1.0,0.0,0.07537353651992687,0.013739909779842272,0.0,0.0
399,AS14.07,2014-04-24,6.0,-1.0,0.0,0.15798611111111105,0.0,0.0,0.0
400,AS14.07,2014-04-25,3.0,0.0,-1.0,0.07604166666666665,0.038522279353585896,0.0,0.0
401,AS14.07,2014-04-26,5.0,0.0,0.0,0.018915739069801877,0.009077389461663386,0.0,0.0
402,AS14.07,2014-04-27,6.0,-1.0,0.0,0.013407752824023426,0.01229256953258901,0.0,0.0
403,AS14.07,2014-04-28,7.0,0.0,1.0,0.09448967086834738,0.033241605007784995,0.0,0.0
404,AS14.07,2014-04-29,5.0,-2.0,0.0,0.13463824767244986,0.02592893886062928,0.0,0.0
405,AS14.07,2014-04-30,5.0,-2.0,0.0,0.024147918816122663,0.039983059546611896,0.0,0.0
406,AS14.07,2014-05-01,5.0,-2.0,0.0,0.10358452683650245,0.012034010575818191,0.0,0.0
407,AS14.07,2014-05-02,6.0,-1.0,1.0,0.05910464220123313,0.00463822824227909,0.0,0.0
408,AS14.07,2014-05-03,6.0,-1.0,0.0,0.07569444444444444,0.00844735374285098,0.0,0.0
409,AS14.07,2014-05-04,8.0,-1.0,1.0,0.08229166666666672,0.004268170604946427,0.0,0.0
410,AS14.07,2014-05-05,6.0,-2.0,0.0,0.11912254032246263,0.0,0.0,0.0
416,AS14.08,2014-03-05,6.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
417,AS14.08,2014-03-06,7.0,-1.0,1.0,0.11912254032246263,0.0,0.0,0.0
418,AS14.08,2014-03-07,7.0,1.0,1.0,0.11912254032246263,0.0,0.0,0.0
419,AS14.08,2014-03-08,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
420,AS14.08,2014-03-09,7.0,-1.0,1.0,0.11912254032246263,0.0,0.0,0.0
421,AS14.08,2014-03-10,7.0,-1.0,1.0,0.11912254032246263,0.0,0.0,0.0
422,AS14.08,2014-03-11,7.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
423,AS14.08,2014-03-12,7.0,1.0,1.0,0.11912254032246263,0.0,0.0,0.0
424,AS14.08,2014-03-13,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
425,AS14.08,2014-03-14,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
426,AS14.08,2014-03-15,6.0,-1.0,1.0,0.11912254032246263,0.002159017375790761,0.000513354842398471,0.0
427,AS14.08,2014-03-16,7.0,-1.0,1.0,0.11912254032246263,0.0,0.0,0.0
428,AS14.08,2014-03-17,5.0,0.0,0.0,0.00555555555555555,0.0,0.0,0.0
429,AS14.08,2014-03-18,6.0,0.0,1.0,0.02849136178193787,0.003973270925237309,0.0,0.0
430,AS14.08,2014-03-19,7.0,0.0,1.0,0.06301716322098819,0.0007365813758803613,0.0,0.0
431,AS14.08,2014-03-20,6.0,0.0,1.0,0.05752387767589226,0.0,0.0,0.0
432,AS14.08,2014-03-21,7.0,0.0,1.0,0.00894230236465267,0.0,0.0,0.0
433,AS14.08,2014-03-22,6.0,0.0,1.0,0.022231454452349513,0.0,0.0,0.0
434,AS14.08,2014-03-23,7.0,0.0,1.0,0.04218482538831055,0.0,0.0,0.0
435,AS14.08,2014-03-24,7.0,-1.0,1.0,0.04630791276266164,0.0,0.0,0.0
436,AS14.08,2014-03-25,7.0,-1.0,1.0,0.016897661842514778,0.002479850863906078,0.0,0.0
437,AS14.08,2014-03-26,6.0,0.0,0.0,0.08950139311864187,0.003127611728592676,0.0048522939068541895,0.0
438,AS14.08,2014-03-27,6.0,0.0,0.0,0.08701150136063529,0.0,0.0,0.0
439,AS14.08,2014-03-28,6.0,0.0,0.0,0.016559762046113646,0.0,0.0,0.0
440,AS14.08,2014-03-29,7.0,0.0,1.0,0.024944120627437023,0.001805599671319586,0.0,0.0
441,AS14.08,2014-03-30,7.0,0.0,1.0,0.0784470781932718,0.0,0.0,0.0
442,AS14.08,2014-03-31,8.0,0.0,1.0,0.07893465181771635,0.0005616394730372563,0.0,0.0
443,AS14.08,2014-04-01,7.0,-1.0,1.0,0.062353854585312354,0.0025629113983400955,0.0,0.0
444,AS14.08,2014-04-02,7.0,0.0,1.0,0.008289547359385422,0.0005329787191119505,0.0,0.0
445,AS14.08,2014-04-03,7.0,0.0,1.0,0.07876788563729693,0.0,0.0,0.0
446,AS14.08,2014-04-04,8.0,0.0,1.0,0.031123972587273636,0.0,0.0,0.0
447,AS14.08,2014-04-05,7.0,0.0,1.0,0.12841414141414143,0.0021400400610557526,0.0,0.0
448,AS14.08,2014-04-06,8.0,0.0,1.0,0.007280235288804587,0.0003069761527223054,0.0,0.0
449,AS14.08,2014-04-07,7.0,0.0,1.0,0.10247313379515043,0.01025097776996795,0.0,0.0
450,AS14.08,2014-04-08,6.0,0.0,0.0,0.05814829222796919,0.0025924625834553142,0.0,0.0
451,AS14.08,2014-04-09,6.0,0.0,0.0,0.04036626596543953,0.0,0.0,0.0
452,AS14.08,2014-04-10,8.0,1.0,1.0,0.20657326274273782,0.006420175835116627,0.0,0.0
453,AS14.08,2014-04-11,8.0,1.0,1.0,0.07413554916192037,0.000894521608191076,0.0,0.0
454,AS14.08,2014-04-12,7.0,0.0,1.0,0.025027439155129103,0.0,0.0,0.0
455,AS14.08,2014-04-13,8.0,0.0,1.0,0.0048270957916190715,0.006165206429080144,0.0,0.0
456,AS14.08,2014-04-14,7.0,0.0,1.0,0.06490308655585147,0.002261500440554743,0.0013592816589575812,0.0
457,AS14.08,2014-04-15,6.0,-1.0,1.0,0.03409090909090908,0.001006994197866888,0.0,0.0
458,AS14.08,2014-04-16,7.0,-1.0,1.0,0.06859735641438541,0.0006249157394704074,0.001451160337879185,0.0
459,AS14.08,2014-04-17,6.0,-1.0,1.0,0.09718156742586877,0.004026891578454847,0.0,0.0
460,AS14.08,2014-04-18,6.0,0.0,1.0,0.049041986144740375,0.0,0.0,0.0
461,AS14.08,2014-04-19,8.0,1.0,1.0,0.03900289438614026,0.0024644074479560347,0.0,0.0
462,AS14.08,2014-04-20,6.0,-1.0,1.0,0.004899344795389425,0.004828975298743141,0.0,0.0
463,AS14.08,2014-04-21,6.0,-1.0,1.0,0.029294959666751913,0.012167296994558208,0.00015118819893182174,0.0
464,AS14.08,2014-04-22,6.0,-1.0,0.0,0.0773999430387925,0.0005869611100003907,0.0,0.0
465,AS14.08,2014-04-23,6.0,0.0,0.0,0.1249760272490379,0.0,0.0,0.0
466,AS14.08,2014-04-24,7.0,0.0,1.0,0.12800591195077682,0.0023066619974681135,0.0,0.0
467,AS14.08,2014-04-25,6.0,0.0,1.0,0.028321012544802845,0.0,0.004907727576772554,0.0
468,AS14.08,2014-04-26,6.0,0.0,0.0,0.047178819444444485,0.0,0.0,0.0
469,AS14.08,2014-04-27,6.0,-1.0,1.0,0.005429837164750959,0.02325528008304383,0.0,0.0
470,AS14.08,2014-04-28,6.0,-1.0,1.0,0.022252415458937205,0.0030375390485380986,0.0,0.0
471,AS14.08,2014-04-29,6.0,0.0,0.0,0.030996148459383758,0.003100036187680076,0.0,0.0
472,AS14.08,2014-04-30,7.0,0.0,1.0,0.03482503992976501,0.0056362624762974845,0.0,0.0
473,AS14.08,2014-05-01,7.0,0.0,1.0,0.037314098552964456,0.10439604487161021,0.0,0.0
474,AS14.08,2014-05-02,7.0,0.0,1.0,0.18173800770308124,0.0008185845232763578,0.0,0.0
475,AS14.08,2014-05-03,7.0,0.0,1.0,0.22181372986475956,0.0,0.0,0.0
476,AS14.08,2014-05-04,7.0,0.0,1.0,0.04327761276924563,0.0,0.0,0.0
477,AS14.08,2014-05-05,7.0,-1.0,1.0,0.0026041666666666687,0.0,0.0,0.0
503,AS14.09,2014-03-21,7.0,0.0,1.0,0.11912254032246263,0.04027687401330831,6.348582359756347e-05,0.0
504,AS14.09,2014-03-22,7.0,0.0,1.0,0.06284722222222221,0.12818772626865224,0.000399873557150957,0.008230295663833301
505,AS14.09,2014-03-23,7.0,1.0,0.0,0.033333333333333305,1.0,0.0,0.0
506,AS14.09,2014-03-24,7.0,0.0,0.0,0.07916666666666669,0.029710767080035408,0.00012291552500597828,0.0
507,AS14.09,2014-03-25,6.0,0.0,0.0,0.025694444444444447,0.11089594212419862,0.00030814510497709934,0.04750951798265097
508,AS14.09,2014-03-26,8.0,0.0,1.0,0.08631557618626584,0.07671624003186621,3.0165530947446152e-05,0.0
509,AS14.09,2014-03-27,8.0,0.0,1.0,0.027083333333333348,0.0678953782308217,0.0,0.0392328928399153
510,AS14.09,2014-03-28,8.0,0.0,1.0,0.07977843915343913,0.15671193813617992,0.00018315645085222287,0.0
511,AS14.09,2014-03-29,8.0,0.0,1.0,0.08229166666666667,0.0881187679381884,0.0,0.0
512,AS14.09,2014-03-30,8.0,-1.0,1.0,0.11195652173913048,0.08841864846736622,0.0,0.13808909976371966
513,AS14.09,2014-03-31,7.0,0.0,0.0,0.08333333333333333,0.057794605072202125,0.00012318593315192153,0.0
514,AS14.09,2014-04-01,8.0,0.0,1.0,0.07986111111111115,0.11732991964275899,0.0,0.0
515,AS14.09,2014-04-02,6.0,0.0,0.0,0.041386554621848724,0.039206019203539895,0.0,0.08956305850868132
516,AS14.09,2014-04-03,8.0,0.0,1.0,0.18090277777777775,0.04256077436348429,0.00012138321217896659,0.0
517,AS14.09,2014-04-04,7.0,-1.0,1.0,0.07604166666666667,0.07798824881263085,0.0,0.0
518,AS14.09,2014-04-05,8.0,0.0,1.0,0.11562500000000002,0.05891657619746642,3.0405893743840147e-05,0.0
519,AS14.09,2014-04-06,7.0,0.0,1.0,0.13888888888888892,0.09957800518091815,0.00012093253193572786,0.06601678217241652
520,AS14.09,2014-04-07,6.0,0.0,0.0,0.07812500000000003,0.046122860860804825,9.142799867836519e-05,0.24623300457571737
521,AS14.09,2014-04-08,7.0,0.0,1.0,0.08645833333333332,0.4818062229731523,3.1006800734825133e-05,0.0
522,AS14.09,2014-04-09,6.0,0.0,0.0,0.034126984126984145,0.05680405602537392,0.0,0.0
523,AS14.09,2014-04-10,6.0,1.0,0.0,0.030357142857142857,0.025643138274642093,0.0,0.0
524,AS14.09,2014-04-11,7.0,0.0,1.0,0.1142857142857143,0.01922671894610789,0.0,0.0
525,AS14.09,2014-04-12,7.0,0.0,1.0,0.06944444444444443,0.03189827825390337,0.0,0.0
526,AS14.09,2014-04-13,6.0,-1.0,0.0,0.17222222222222225,0.007621033598612258,0.0,0.0
527,AS14.09,2014-04-14,6.0,0.0,0.0,0.08333333333333319,0.013430763201094553,0.000151098062883174,0.0
528,AS14.09,2014-04-15,6.0,0.0,0.0,0.08854166666666669,0.0290168429233468,0.0,0.0
529,AS14.09,2014-04-16,6.0,0.0,0.0,0.015584415584415586,0.0116727737724606,0.0,0.0
530,AS14.09,2014-04-17,7.0,0.0,1.0,0.11045653907496016,0.018142479842516098,0.0,0.0
531,AS14.09,2014-04-18,7.0,-1.0,1.0,0.11473829201101932,0.0414243059054092,0.002173841130587275,0.0
532,AS14.09,2014-04-19,8.0,0.0,1.0,0.11314935064935065,0.016257242231648726,0.00012102266798437558,0.0
533,AS14.09,2014-04-20,6.0,0.0,0.0,0.04154829545454543,0.005814793929874921,0.0,0.0
534,AS14.09,2014-04-21,6.0,-1.0,0.0,0.015309343434343438,0.01544013248503066,0.0,0.0
535,AS14.09,2014-04-22,7.0,0.0,0.0,0.06439393939393939,0.039705857186802265,0.0,0.0
536,AS14.09,2014-04-23,6.0,0.0,0.0,0.03922032828282828,0.03340263392328572,0.0,0.0
537,AS14.09,2014-04-24,7.0,0.0,1.0,0.04203282828282827,0.011757726473173183,0.0,0.013713525755102374
538,AS14.09,2014-04-25,7.0,0.0,1.0,0.11581439393939394,0.02717618252392442,0.0,0.0383335558965163
539,AS14.09,2014-04-26,8.0,0.0,1.0,0.11026936026936032,0.011256163279480326,0.0,0.0693906583418952
540,AS14.09,2014-04-27,6.0,-1.0,0.0,0.11912254032246263,0.0,0.0,0.0
541,AS14.09,2014-04-28,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
542,AS14.09,2014-04-29,7.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
543,AS14.09,2014-04-30,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
544,AS14.09,2014-05-01,8.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
545,AS14.09,2014-05-02,8.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
546,AS14.09,2014-05-03,8.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
547,AS14.09,2014-05-04,7.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
548,AS14.09,2014-05-05,6.0,-1.0,0.0,0.11912254032246263,0.0,0.0,0.0
569,AS14.12,2014-03-15,6.0,0.0,0.0,0.11912254032246263,0.0,0.0,0.0
576,AS14.12,2014-03-27,7.0,0.0,1.0,0.1482905365606453,0.005770745411948944,0.0,0.0
577,AS14.12,2014-03-28,7.0,0.0,1.0,0.1121886973180077,0.10745116993614909,0.0,0.0
578,AS14.12,2014-03-29,7.0,1.0,1.0,0.1260750694279283,0.027855442391954165,0.0,0.0
579,AS14.12,2014-03-30,6.0,0.0,0.0,0.05000266928833759,0.013180969426349437,0.0,0.0
580,AS14.12,2014-03-31,6.0,0.0,0.0,0.07254649006645171,0.01145459030495737,0.0005164495134020437,0.0
581,AS14.12,2014-04-01,6.0,0.0,1.0,0.1407921548420124,0.02090543217286496,0.0,0.0
582,AS14.12,2014-04-02,6.0,0.0,0.0,0.14706022748475056,0.02112255825333017,0.011943086536525638,0.0
583,AS14.12,2014-04-03,5.0,0.0,0.0,0.15734126984126984,0.03324664150920294,0.02547926764220111,0.0
584,AS14.12,2014-04-04,6.0,1.0,1.0,0.13877989048726838,0.010002491816033016,0.015777924726244053,0.0
585,AS14.12,2014-04-05,6.0,0.0,0.0,0.15029831343020303,0.040399864821414964,0.0,0.0
586,AS14.12,2014-04-06,6.0,0.0,1.0,0.08721111947339887,0.01770636334128181,0.0,0.0
587,AS14.12,2014-04-07,6.0,0.0,1.0,0.12565511935667537,0.02164835787097345,0.00015130838033001874,0.0
588,AS14.12,2014-04-08,6.0,0.0,0.0,0.11765497159315706,0.040424685590833766,0.002970944254128855,0.0
589,AS14.12,2014-04-09,5.0,0.0,0.0,0.16551672904404244,0.06504750102573496,0.005406570515338738,0.0
590,AS14.12,2014-04-10,6.0,0.0,1.0,0.1338207834315732,0.012193926452331525,0.0,0.0
591,AS14.12,2014-04-11,7.0,0.0,1.0,0.07151068346684088,0.0106292718958073,0.0,0.0
592,AS14.12,2014-04-12,7.0,0.0,1.0,0.08403201429421403,0.018741906989175265,0.0003322715206651464,0.0
593,AS14.12,2014-04-13,6.0,1.0,0.0,0.09538332496422719,0.0316580844404245,0.0013585906159179484,0.0
594,AS14.12,2014-04-14,7.0,0.0,1.0,0.08742418577600534,0.04649812195540355,0.0,0.0
595,AS14.12,2014-04-15,7.0,0.0,1.0,0.12005049713493487,0.007716087128135409,0.005214851139864979,0.0
596,AS14.12,2014-04-16,7.0,0.0,1.0,0.198099232603957,0.027549134062624287,0.0,0.0
597,AS14.12,2014-04-17,7.0,-1.0,1.0,0.13106163600075882,0.012077029532680835,0.003758402820465126,0.0
598,AS14.12,2014-04-18,7.0,-1.0,1.0,0.07997912314877687,0.021387656314151897,0.0,0.0
599,AS14.12,2014-04-19,6.0,0.0,0.0,0.16716522568030542,0.023986407567885976,0.0,0.0
600,AS14.12,2014-04-20,6.0,0.0,1.0,0.2202672654948737,0.03682564619913184,0.002477839977326578,0.0
601,AS14.12,2014-04-21,6.0,0.0,1.0,0.07023090869239988,0.003088154496489682,0.0,0.0
602,AS14.12,2014-04-22,6.0,0.0,1.0,0.16462706487320145,0.1605255157927014,0.0,0.0
603,AS14.12,2014-04-23,6.0,0.0,1.0,0.1144938873347398,0.01744379744415639,0.0013276138605326723,0.0
604,AS14.12,2014-04-24,7.0,-1.0,1.0,0.08522280013775357,0.020755088431643188,0.004931583584314658,0.0
605,AS14.12,2014-04-25,6.0,0.0,0.0,0.13467870198927026,0.0027099438485743838,0.0,0.1210262252103222
606,AS14.12,2014-04-26,7.0,0.0,1.0,0.3325771057511279,0.009381304757170366,0.0,0.06013566361528
607,AS14.12,2014-04-27,6.0,0.0,1.0,0.19347949106485993,0.01737746032050792,0.00045347446074681753,0.23620403502508602
608,AS14.12,2014-04-28,7.0,-1.0,1.0,0.0853976874322089,0.010519915815296182,0.0,0.0
609,AS14.12,2014-04-29,6.0,0.0,1.0,0.07919763729171322,0.010015653502058908,0.005150674273227783,0.0
610,AS14.12,2014-04-30,6.0,0.0,1.0,0.12199319253000578,0.02906097491919684,0.0010882425606738044,0.0
611,AS14.12,2014-05-01,6.0,0.0,0.0,0.0955700386338233,0.026624922139444573,0.0021454482752632344,0.0
612,AS14.12,2014-05-02,6.0,0.0,0.0,0.13099954325028862,0.07668323842589016,0.001122554349859047,0.0
613,AS14.12,2014-05-03,6.0,0.0,0.0,0.085140097498809,0.013193268507160105,0.002113660295440129,0.0
614,AS14.12,2014-05-04,5.0,-1.0,0.0,0.11459872269952807,0.03485821065904567,0.0,0.0
615,AS14.12,2014-05-05,6.0,0.0,0.0,0.03204185520361987,0.003775789982899545,0.0,0.0
635,AS14.13,2014-03-13,7.0,-2.0,1.0,0.11912254032246263,0.002045431747127558,0.0,0.0
636,AS14.13,2014-03-14,8.0,0.0,1.0,0.11912254032246263,0.002785491369843515,0.0,0.0
637,AS14.13,2014-03-15,7.0,0.0,0.0,0.11912254032246263,0.01867262031221021,0.0,0.0
638,AS14.13,2014-03-16,6.0,-1.0,0.0,0.11912254032246263,0.0010563853029323424,0.0,0.0
639,AS14.13,2014-03-17,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
640,AS14.13,2014-03-18,7.0,0.0,1.0,0.11912254032246263,0.06857232854295263,0.0,0.0
641,AS14.13,2014-03-19,8.0,0.0,1.0,0.11912254032246263,0.029910168014626426,0.0,0.0
642,AS14.13,2014-03-20,6.0,1.0,0.0,0.2875173962358836,0.018664383823703518,0.0,0.0
643,AS14.13,2014-03-21,6.0,1.0,1.0,0.08464871219157338,0.03406789732604904,0.0,0.0
644,AS14.13,2014-03-22,8.0,1.0,2.0,0.09397349961866085,0.06354570534602362,0.0,0.0
645,AS14.13,2014-03-23,7.0,2.0,1.0,0.11916263386851622,0.0175851255695803,0.0,0.0
646,AS14.13,2014-03-24,9.0,1.0,2.0,0.3074129857071034,0.026275900938973584,0.0,0.0
647,AS14.13,2014-03-25,8.0,1.0,2.0,0.09856848536516054,0.0058016322438490305,0.0,0.0
648,AS14.13,2014-03-26,8.0,-1.0,1.0,0.303655124259914,0.02246388153703448,0.0,0.0
649,AS14.13,2014-03-27,7.0,-1.0,1.0,0.10809412957208692,0.020417698488590437,0.0,0.0
650,AS14.13,2014-03-28,8.0,-1.0,1.0,0.3355837397178655,0.05204356045032998,0.001002553223759346,0.0
651,AS14.13,2014-03-29,7.0,-2.0,1.0,0.37008537798408486,0.01985180164142641,0.0,0.0
652,AS14.13,2014-03-30,6.0,-1.0,1.0,0.1106315203947191,0.011999840278905305,0.0,0.0
653,AS14.13,2014-03-31,7.0,-1.0,1.0,0.29222689075630254,0.03168652258655233,0.0,0.0
654,AS14.13,2014-04-01,8.0,-2.0,1.0,0.43874834656084644,0.01965813285762046,0.0,0.0
655,AS14.13,2014-04-02,7.0,-1.0,1.0,0.3712079450379942,0.016125430589567002,0.0,0.0
656,AS14.13,2014-04-03,8.0,-1.0,1.0,0.30396614520281895,0.01025261950247435,0.0,0.0
657,AS14.13,2014-04-04,8.0,-1.0,1.0,0.19674225941227172,0.018949015718753962,0.0,0.0
658,AS14.13,2014-04-05,7.0,0.0,1.0,0.15646127217935726,0.015290178307454475,0.0,0.0
659,AS14.13,2014-04-06,6.0,0.0,1.0,0.32032102320237915,0.009650020194701124,0.0,0.0
660,AS14.13,2014-04-07,7.0,0.0,1.0,0.30800465676571875,0.005736380333213262,0.0,0.0
661,AS14.13,2014-04-08,8.0,1.0,1.0,0.12433551478229142,0.027414456345150037,0.0,0.0
662,AS14.13,2014-04-09,8.0,0.0,1.0,0.19026514823987342,0.006640780162417428,0.0,0.0
663,AS14.13,2014-04-10,8.0,1.0,1.0,0.3092114046758541,0.0,0.0004527533723576356,0.0
664,AS14.13,2014-04-11,7.0,1.0,1.0,0.46870776282540977,0.0,0.0,0.0
665,AS14.13,2014-04-12,7.0,1.0,1.0,0.09549919484702095,0.0034625251598984835,0.006993265425034586,0.0
666,AS14.13,2014-04-13,7.0,0.0,1.0,0.1513406794183811,0.0,0.0,0.0
667,AS14.13,2014-04-14,7.0,-1.0,1.0,0.26101854320329393,0.0,0.0,0.0
668,AS14.13,2014-04-15,6.0,-1.0,0.0,0.36993455507009726,0.0,0.0,0.0
669,AS14.13,2014-04-16,6.0,0.0,1.0,0.3382828282828283,0.0,0.0027423892801077166,0.0
670,AS14.13,2014-04-17,6.0,-1.0,1.0,0.04141105260380633,0.0020526108485962274,0.002007209621987139,0.0
671,AS14.13,2014-04-18,4.0,-1.0,-1.0,0.1181818181818182,0.0,0.0,0.0
672,AS14.13,2014-04-19,7.0,-1.0,1.0,0.240850591796765,0.010597411154793249,0.003583208387243454,0.0
673,AS14.13,2014-04-20,7.0,-2.0,1.0,0.2621848739495798,0.0003186074101405363,0.00045173183047296105,0.0
674,AS14.13,2014-04-21,7.0,-1.0,1.0,0.15710176822377517,0.0,0.0,0.0
675,AS14.13,2014-04-22,6.0,-1.0,1.0,0.2710352653846367,0.0,0.0,0.0
676,AS14.13,2014-04-23,7.0,-1.0,1.0,0.4385733488177099,0.0,0.0,0.0
677,AS14.13,2014-04-24,8.0,1.0,1.0,0.43781010656010644,0.0,0.0,0.0
678,AS14.13,2014-04-25,8.0,0.0,1.0,0.44056884395745244,0.0,0.0,0.0
679,AS14.13,2014-04-26,9.0,-2.0,2.0,0.16949476650563602,0.0,0.0,0.0
680,AS14.13,2014-04-27,8.0,0.0,2.0,0.2649346728151076,0.0,0.0004937352291428114,0.0
681,AS14.13,2014-04-28,8.0,-2.0,1.0,0.29876844002231007,0.0,0.000490430240692394,0.0
682,AS14.13,2014-04-29,8.0,-1.0,1.0,0.325002877061394,0.0,0.0004554274084675187,0.0
683,AS14.13,2014-04-30,8.0,-1.0,1.0,0.29367141217445164,0.0,0.003558120520369831,0.0
684,AS14.13,2014-05-01,8.0,-1.0,2.0,0.1467776308054086,0.0,0.0029457362058570354,0.0
685,AS14.13,2014-05-02,8.0,-1.0,1.0,0.22384322876155907,0.0,0.0020324477156085084,0.0
686,AS14.13,2014-05-03,7.0,-1.0,1.0,0.11912254032246263,0.0,0.0,0.0
687,AS14.13,2014-05-04,8.0,-1.0,1.0,0.11912254032246263,0.0,0.0,0.0
713,AS14.14,2014-03-20,7.0,0.0,1.0,0.11912254032246263,0.0,0.0,0.0
714,AS14.14,2014-03-21,6.0,-1.0,0.0,0.1733855664203312,0.005980052393527732,0.0,0.0
715,AS14.14,2014-03-22,6.0,-1.0,0.0,0.09600046671698094,0.016825476460686273,0.0,0.0
716,AS14.14,2014-03-23,6.0,-1.0,0.0,0.0664366525273635,0.00878123761309345,0.0,0.0
717,AS14.14,2014-03-24,6.0,-1.0,0.0,0.08183477959828252,0.012941471262237684,0.0,0.0
718,AS14.14,2014-03-25,6.0,0.0,0.0,0.0869440958385846,0.0,0.0,0.0
719,AS14.14,2014-03-26,7.0,0.0,1.0,0.13618336177266901,0.01440286362670675,0.0,0.0
720,AS14.14,2014-03-27,7.0,-1.0,1.0,0.08024686578120244,0.006826017675893896,0.0,0.0
721,AS14.14,2014-03-28,6.0,0.0,1.0,0.0696839987353426,0.004505804428754302,0.0,0.0
722,AS14.14,2014-03-29,8.0,0.0,1.0,0.16564287093948113,0.0003186074101405363,0.0,0.0
723,AS14.14,2014-03-30,6.0,-1.0,1.0,0.009551822310687779,0.0,0.0,0.0
724,AS14.14,2014-03-31,7.0,0.0,1.0,0.0465551757426134,0.0,0.0,0.0
725,AS14.14,2014-04-01,6.0,0.0,0.0,0.0520055667194414,0.0,0.0,0.0
726,AS14.14,2014-04-02,7.0,-1.0,1.0,0.06348750312481978,0.0,0.0,0.0
727,AS14.14,2014-04-03,7.0,0.0,1.0,0.06938709391802698,0.0,0.0,0.0
728,AS14.14,2014-04-04,8.0,-1.0,1.0,0.0038194444444444413,0.0,0.0,0.0
729,AS14.14,2014-04-05,7.0,-2.0,1.0,0.016678436911487748,0.0,9.046654749278921e-05,0.0
730,AS14.14,2014-04-06,7.0,-1.0,1.0,0.02901523603791795,0.0,0.0,0.0
731,AS14.14,2014-04-07,7.0,0.0,1.0,0.008827357154755954,0.0,0.0,0.0
732,AS14.14,2014-04-08,7.0,0.0,1.0,0.03959208683473389,0.0,0.0,0.0
733,AS14.14,2014-04-09,8.0,0.0,1.0,0.11708683473389359,0.0,0.0,0.0
734,AS14.14,2014-04-10,7.0,0.0,1.0,0.0520108043217287,0.0,0.0,0.0
735,AS14.14,2014-04-11,8.0,1.0,1.0,0.02613795518207282,0.0,0.0,0.0
736,AS14.14,2014-04-12,8.0,0.0,1.0,0.06368182159869593,0.0,0.0,0.0
738,AS14.14,2014-04-14,8.0,0.0,1.0,0.006666666666666667,0.0,0.0,0.0
739,AS14.14,2014-04-15,6.0,-1.0,0.0,0.0018079959256429832,0.0,0.0,0.0
740,AS14.14,2014-04-16,6.0,0.0,0.0,0.05852007469654528,0.0,0.0,0.0
741,AS14.14,2014-04-17,6.0,0.0,0.0,0.053160014005602274,0.0,0.002329806540097427,0.0
742,AS14.14,2014-04-18,6.0,-1.0,0.0,0.020833333333333308,0.0,0.0,0.0
743,AS14.14,2014-04-19,7.0,0.0,1.0,0.0017390289449112958,0.0,0.0,0.0
744,AS14.14,2014-04-20,8.0,-1.0,0.0,0.00799778244631186,0.0,0.0,0.0
745,AS14.14,2014-04-21,7.0,0.0,1.0,0.04212783797729616,0.0,0.0,0.0
746,AS14.14,2014-04-22,7.0,0.0,1.0,0.007632545771931953,0.0,0.0,0.0
